ISR_M_d,ISR_frequency,ISR_sine_r[0],ISR_sine_r[1],ISR_sine_r[2],Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19
1,1,0.973459184,-0.288530499,-0.684928715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973387241,-0.288229704,-0.685157537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973315239,-0.287928849,-0.68538636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973243058,-0.287627995,-0.685615122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973170817,-0.287327081,-0.685843766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973098516,-0.287026167,-0.68607235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.973026097,-0.286725193,-0.686300874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972953558,-0.28642422,-0.686529338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.97288096,-0.286123216,-0.686757743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972808242,-0.285822183,-0.686986029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972735405,-0.28552109,-0.687214315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972662508,-0.285219997,-0.687442482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972589493,-0.284918875,-0.687670648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972516418,-0.284617722,-0.687898695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972443223,-0.28431654,-0.688126683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972369909,-0.284015357,-0.688354552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972296536,-0.283714116,-0.68858242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972223043,-0.283412844,-0.688810229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972149491,-0.283111542,-0.689037919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.97207582,-0.282810241,-0.689265549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.972002029,-0.28250888,-0.68949312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971928179,-0.282207519,-0.689720631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.97185421,-0.281906098,-0.689948082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971780121,-0.281604677,-0.690175474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971705973,-0.281303227,-0.690402746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971631706,-0.281001717,-0.690630019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971557379,-0.280700207,-0.690857172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971482933,-0.280398667,-0.691084266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971408427,-0.280097097,-0.6913113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971333802,-0.279795498,-0.691538274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971259058,-0.279493868,-0.691765189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971184194,-0.279192209,-0.691991985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971109271,-0.27889055,-0.692218781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.971034288,-0.278588831,-0.692445457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970959187,-0.278287113,-0.692672074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970883965,-0.277985334,-0.692898631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970808625,-0.277683556,-0.693125129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970733225,-0.277381718,-0.693351507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970657766,-0.27707988,-0.693577886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970582187,-0.276778013,-0.693804145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970506489,-0.276476115,-0.694030344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970430672,-0.276174188,-0.694256485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970354795,-0.275872231,-0.694482565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970278859,-0.275570244,-0.694708586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970202744,-0.275268227,-0.694934547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970126569,-0.27496621,-0.695160389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.970050335,-0.274664134,-0.695386171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969973981,-0.274362057,-0.695611954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969897509,-0.274059922,-0.695837617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969820976,-0.273757786,-0.696063161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969744325,-0.27345562,-0.696288705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969667614,-0.273153424,-0.696514189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969590724,-0.272851199,-0.696739554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969513834,-0.272548944,-0.69696486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969436765,-0.272246659,-0.697190106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969359636,-0.271944344,-0.697415292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969282448,-0.271642029,-0.697640419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969205141,-0.271339655,-0.697865486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969127715,-0.271037281,-0.698090434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.969050229,-0.270734847,-0.698315322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968972623,-0.270432413,-0.698540211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968894899,-0.270129949,-0.69876498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968817115,-0.269827455,-0.69898963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968739212,-0.269524932,-0.69921428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968661249,-0.269222409,-0.69943887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968583167,-0.268919826,-0.699663341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968504965,-0.268617213,-0.699887753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968426704,-0.2683146,-0.700112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968348324,-0.268011928,-0.700336397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968269885,-0.267709255,-0.700560629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968191326,-0.267406553,-0.700784743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.968112648,-0.267103821,-0.701008856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96803391,-0.266801059,-0.701232851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967955053,-0.266498268,-0.701456785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967876136,-0.266195476,-0.70168066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967797101,-0.265892625,-0.701904476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967717946,-0.265589774,-0.702128172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967638731,-0.265286893,-0.702351868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967559397,-0.264983952,-0.702575445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967480004,-0.264681011,-0.702798963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967400491,-0.264378041,-0.70302242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967320859,-0.264075071,-0.703245819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967241168,-0.263772041,-0.703469157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967161357,-0.263468981,-0.703692377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967081487,-0.263165921,-0.703915536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.967001498,-0.262862831,-0.704138637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966921389,-0.262559712,-0.704361677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966841221,-0.262256563,-0.704584658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966760933,-0.261953384,-0.70480758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966680586,-0.261650175,-0.705030382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96660012,-0.261346936,-0.705253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966519535,-0.261043698,-0.705475867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96643889,-0.260740399,-0.70569849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966358125,-0.260437101,-0.705920994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966277301,-0.260133773,-0.706143498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966196358,-0.259830415,-0.706365883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966115296,-0.259527028,-0.706588268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.966034174,-0.25922364,-0.706810534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965952933,-0.258920193,-0.70703274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965871572,-0.258616745,-0.707254887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965790153,-0.258313239,-0.707476914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965708673,-0.258009732,-0.707698941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965627074,-0.257706195,-0.707920849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965545356,-0.257402658,-0.708142698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965463519,-0.257099062,-0.708364487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965381622,-0.256795436,-0.708586216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965299666,-0.25649181,-0.708807826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965217531,-0.256188154,-0.709029436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965135396,-0.255884469,-0.709250927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.965053082,-0.255580753,-0.709472358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964970708,-0.255277008,-0.70969373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964888275,-0.254973263,-0.709914982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964805663,-0.254669458,-0.710136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964723051,-0.254365653,-0.710357368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96464026,-0.254061818,-0.710578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964557409,-0.253757954,-0.710799456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964474499,-0.253454059,-0.71102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96439141,-0.253150135,-0.711241305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964308321,-0.252846211,-0.71146208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964225054,-0.252542228,-0.711682796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.964141726,-0.252238244,-0.711903512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96405834,-0.25193423,-0.71212405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963974774,-0.251630187,-0.712344587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963891208,-0.251326144,-0.712565064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963807464,-0.251022041,-0.712785423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96372366,-0.250717938,-0.713005722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963639796,-0.250413805,-0.713225961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963555813,-0.250109643,-0.71344614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963471711,-0.24980545,-0.71366626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963387489,-0.249501243,-0.713886261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963303268,-0.249197006,-0.714106262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963218868,-0.248892739,-0.714326143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963134408,-0.248588458,-0.714545965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.963049829,-0.248284146,-0.714765668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96296519,-0.247979805,-0.714985371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962880433,-0.247675449,-0.715204954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962795556,-0.247371063,-0.715424538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962710619,-0.247066662,-0.715644002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962625623,-0.246762231,-0.715863347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962540448,-0.24645777,-0.716082692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962455213,-0.246153295,-0.716301918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962369919,-0.24584879,-0.716521144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962284505,-0.245544255,-0.716740251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962198973,-0.245239705,-0.716959298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96211338,-0.244935125,-0.717178226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.962027669,-0.24463053,-0.717397153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961941898,-0.244325906,-0.717615962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961856008,-0.244021252,-0.717834711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961769998,-0.243716583,-0.718053401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961683929,-0.243411884,-0.71827203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961597741,-0.243107155,-0.718490601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961511433,-0.242802411,-0.718709052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961425066,-0.242497638,-0.718927443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961338639,-0.24219285,-0.719145775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961252093,-0.241888031,-0.719364047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961165428,-0.241583183,-0.71958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.961078703,-0.241278321,-0.719800353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960991859,-0.240973428,-0.720018387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960904896,-0.24066852,-0.720236361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960817873,-0.240363583,-0.720454276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960730731,-0.240058616,-0.720672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96064353,-0.239753634,-0.720889866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960556209,-0.239448622,-0.721107602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960468769,-0.239143595,-0.721325219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960381269,-0.238838539,-0.721542776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.96029371,-0.238533452,-0.721760213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960205972,-0.238228351,-0.721977651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960118175,-0.237923235,-0.72219497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.960030317,-0.237618074,-0.722412229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959942341,-0.237312913,-0.722629428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959854245,-0.237007707,-0.722846568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95976609,-0.236702487,-0.723063588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959677815,-0.236397251,-0.723280609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959589481,-0.236091986,-0.72349751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959501028,-0.235786691,-0.723714352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959412456,-0.235481381,-0.723931074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959323823,-0.235176042,-0.724147797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959235072,-0.234870687,-0.7243644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959146261,-0.234565303,-0.724580944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.959057331,-0.234259889,-0.724797428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958968341,-0.233954459,-0.725013852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958879173,-0.233649015,-0.725230157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958790004,-0.233343542,-0.725446463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958700657,-0.233038038,-0.725662649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95861131,-0.23273252,-0.725878775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958521783,-0.232426971,-0.726094842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958432198,-0.232121408,-0.72631079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958342493,-0.231815815,-0.726526678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958252728,-0.231510207,-0.726742566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958162844,-0.231204569,-0.726958275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.958072901,-0.230898902,-0.727173984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957982838,-0.230593234,-0.727389634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957892656,-0.230287522,-0.727605164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957802415,-0.229981795,-0.727820635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957712114,-0.229676053,-0.728036046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957621634,-0.229370281,-0.728251398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957531095,-0.229064479,-0.72846663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957440495,-0.228758663,-0.728681803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957349777,-0.228452817,-0.728896916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95725894,-0.228146955,-0.729111969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957168043,-0.227841079,-0.729326963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.957077026,-0.227535173,-0.729541838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95698595,-0.227229238,-0.729756713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956894755,-0.226923287,-0.729971468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956803441,-0.226617306,-0.730186105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956712067,-0.226311311,-0.730400741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956620574,-0.226005286,-0.730615258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956529021,-0.225699246,-0.730829775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956437349,-0.225393191,-0.731044173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956345558,-0.225087106,-0.731258452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956253707,-0.224780992,-0.731472731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956161737,-0.224474862,-0.73168689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.956069708,-0.224168703,-0.73190099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955977559,-0.223862529,-0.73211503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955885351,-0.22355634,-0.732329011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955793023,-0.223250121,-0.732542872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955700576,-0.222943872,-0.732756734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95560807,-0.222637609,-0.732970476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955515444,-0.22233133,-0.733184159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955422759,-0.222025022,-0.733397722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955329955,-0.221718684,-0.733611286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955237091,-0.221412346,-0.73382473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955144048,-0.221105963,-0.734038115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.955051005,-0.220799565,-0.73425144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954957843,-0.220493153,-0.734464645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954864562,-0.22018671,-0.734677851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954771161,-0.219880253,-0.734890938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954677701,-0.219573781,-0.735103965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954584181,-0.219267279,-0.735316873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954490542,-0.218960747,-0.73552978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954396784,-0.2186542,-0.735742569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954302967,-0.218347639,-0.735955298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95420903,-0.218041047,-0.736167967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954114974,-0.217734426,-0.736380577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.954020858,-0.217427805,-0.736593068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953926623,-0.217121139,-0.736805499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953832328,-0.216814473,-0.73701787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953737915,-0.216507778,-0.737230182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953643441,-0.216201052,-0.737442374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953548849,-0.215894312,-0.737654567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953454196,-0.215587556,-0.73786664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953359365,-0.215280771,-0.738078594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953264534,-0.214973971,-0.738290548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953169584,-0.214667141,-0.738502443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.953074515,-0.214360297,-0.738714218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952979326,-0.214053422,-0.738925934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952884078,-0.213746548,-0.73913753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.95278877,-0.213439628,-0.739349127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952693343,-0.213132694,-0.739560604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952597797,-0.212825745,-0.739772022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952502131,-0.212518781,-0.73998338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952406466,-0.212211788,-0.740194678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952310622,-0.211904764,-0.740405858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952214718,-0.211597741,-0.740616977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952118695,-0.211290672,-0.740828037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.952022612,-0.210983604,-0.741039038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
